depdom,ADEC,MDEC,JDEC,dc_j
02,2019,6,14,14
02,2019,6,15,18
02,2019,6,16,11
02,2019,6,17,14
02,2019,6,18,14
02,2019,6,19,19
02,2019,6,20,16
02,2019,6,21,10
02,2019,6,22,9
02,2019,6,23,9
02,2019,6,24,23
02,2019,6,25,23
02,2019,6,26,20
02,2019,6,27,18
02,2019,6,28,7
02,2019,6,29,17
02,2019,6,30,14
02,2019,7,1,22
02,2019,7,2,14
02,2019,7,3,17
02,2019,7,4,11
02,2019,7,5,17
02,2019,7,6,13
02,2019,7,7,6
02,2019,7,8,21
02,2019,7,9,15
02,2019,7,10,9
02,2019,7,11,17
02,2019,7,12,12
02,2019,7,13,13
02,2019,7,14,15
02,2019,7,15,12
02,2019,7,16,8
02,2019,7,17,14
02,2019,7,18,18
02,2019,7,19,14
02,2019,7,20,14
02,2019,7,21,14
02,2019,7,22,17
02,2019,7,23,15
02,2019,7,24,12
02,2019,7,25,30
02,2019,7,26,17
02,2019,7,27,8
02,2019,7,28,15
02,2019,7,29,15
02,2019,7,30,12
02,2019,7,31,14
02,2019,8,1,13
02,2019,8,2,18
02,2019,8,3,18
02,2019,8,4,18
02,2019,8,5,10
02,2019,8,6,12
02,2019,8,7,15
02,2019,8,8,15
02,2019,8,9,16
02,2019,8,10,11
02,2019,8,11,11
02,2019,8,12,14
02,2019,8,13,17
02,2019,8,14,15
02,2019,8,15,8
02,2019,8,16,7
02,2019,8,17,22
02,2019,8,18,10
02,2019,8,19,21
02,2019,8,20,8
02,2019,8,21,17
02,2019,8,22,15
02,2019,8,23,13
02,2019,8,24,11
02,2019,8,25,20
02,2019,8,26,18
02,2019,8,27,18
02,2019,8,28,12
02,2019,8,29,16
02,2019,8,30,18
02,2019,8,31,9
02,2019,9,1,21
02,2019,9,2,19
02,2019,9,3,21
02,2019,9,4,14
02,2019,9,5,13
02,2019,9,6,13
02,2019,9,7,12
02,2019,9,8,18
02,2019,9,9,10
02,2019,9,10,12
02,2019,9,11,17
02,2019,9,12,12
02,2019,9,13,11
02,2019,9,14,11
02,2019,9,15,10
02,2019,9,16,15
02,2019,9,17,20
02,2019,9,18,11
02,2019,9,19,11
02,2019,9,20,13
02,2019,9,21,16
02,2019,9,22,16
02,2019,9,23,15
02,2019,9,24,9
02,2019,9,25,10
02,2019,9,26,7
02,2019,9,27,17
02,2019,9,28,19
02,2019,9,29,16
02,2019,9,30,18
02,2019,10,1,18
02,2019,10,2,17
02,2019,10,3,15
02,2019,10,4,9
02,2019,10,5,12
02,2019,10,6,21
02,2019,10,7,13
02,2019,10,8,17
02,2019,10,9,12
02,2019,10,10,18
02,2019,10,11,13
02,2019,10,12,11
02,2019,10,13,16
02,2019,10,14,15
02,2019,10,15,18
02,2019,10,16,16
02,2019,10,17,13
02,2019,10,18,14
02,2019,10,19,15
02,2019,10,20,13
02,2019,10,21,12
02,2019,10,22,21
02,2019,10,23,20
02,2019,10,24,15
02,2019,10,25,19
02,2019,10,26,19
02,2019,10,27,15
02,2019,10,28,16
02,2019,10,29,16
02,2019,10,30,13
02,2019,10,31,18
02,2019,11,1,19
02,2019,11,2,8
02,2019,11,3,16
02,2019,11,4,14
02,2019,11,5,20
02,2019,11,6,11
02,2019,11,7,21
02,2019,11,8,13
02,2019,11,9,16
02,2019,11,10,9
02,2019,11,11,12
02,2019,11,12,19
02,2019,11,13,21
02,2019,11,14,16
02,2019,11,15,19
02,2019,11,16,18
02,2019,11,17,13
02,2019,11,18,18
02,2019,11,19,8
02,2019,11,20,19
02,2019,11,21,16
02,2019,11,22,14
02,2019,11,23,19
02,2019,11,24,20
02,2019,11,25,15
02,2019,11,26,21
02,2019,11,27,19
02,2019,11,28,15
02,2019,11,29,16
02,2019,11,30,15
02,2019,12,1,12
02,2019,12,2,19
02,2019,12,3,19
02,2019,12,4,17
02,2019,12,5,17
02,2019,12,6,21
02,2019,12,7,15
02,2019,12,8,14
02,2019,12,9,18
02,2019,12,10,22
02,2019,12,11,15
02,2019,12,12,11
02,2019,12,13,15
02,2019,12,14,19
02,2019,12,15,7
02,2019,12,16,17
02,2019,12,17,20
02,2019,12,18,16
02,2019,12,19,20
02,2019,12,20,24
02,2019,12,21,14
02,2019,12,22,23
02,2019,12,23,22
02,2019,12,24,14
02,2019,12,25,13
02,2019,12,26,22
02,2019,12,27,15
02,2019,12,28,21
02,2019,12,29,20
02,2019,12,30,15
02,2019,12,31,15
03,2018,1,1,11
03,2018,1,2,14
03,2018,1,3,18
03,2018,1,4,9
03,2018,1,5,9
03,2018,1,6,13
03,2018,1,7,9
03,2018,1,8,7
03,2018,1,9,14
03,2018,1,10,12
03,2018,1,11,21
03,2018,1,12,14
03,2018,1,13,18
03,2018,1,14,7
03,2018,1,15,19
03,2018,1,16,13
03,2018,1,17,28
03,2018,1,18,10
03,2018,1,19,15
03,2018,1,20,12
03,2018,1,21,14
03,2018,1,22,12
03,2018,1,23,12
03,2018,1,24,20
03,2018,1,25,15
03,2018,1,26,11
03,2018,1,27,15
03,2018,1,28,10
03,2018,1,29,8
03,2018,1,30,13
03,2018,1,31,19
03,2018,2,1,16
03,2018,2,2,16
03,2018,2,3,13
03,2018,2,4,13
03,2018,2,5,15
03,2018,2,6,12
03,2018,2,7,19
03,2018,2,8,17
03,2018,2,9,15
03,2018,2,10,14
03,2018,2,11,10
03,2018,2,12,10
03,2018,2,13,12
03,2018,2,14,9
03,2018,2,15,18
03,2018,2,16,11
03,2018,2,17,19
03,2018,2,18,12
03,2018,2,19,15
03,2018,2,20,15
03,2018,2,21,13
03,2018,2,22,13
03,2018,2,23,14
03,2018,2,24,17
03,2018,2,25,14
03,2018,2,26,11
03,2018,2,27,14
03,2018,2,28,12
03,2018,3,1,10
03,2018,3,2,15
03,2018,3,3,11
03,2018,3,4,21
03,2018,3,5,23
03,2018,3,6,16
03,2018,3,7,15
03,2018,3,8,21
03,2018,3,9,12
03,2018,3,10,14
03,2018,3,11,20
03,2018,3,12,7
03,2018,3,13,14
03,2018,3,14,10
03,2018,3,15,14
03,2018,3,16,14
03,2018,3,17,17
03,2018,3,18,18
03,2018,3,19,14
03,2018,3,20,14
03,2018,3,21,11
03,2018,3,22,12
03,2018,3,23,13
03,2018,3,24,12
03,2018,3,25,18
03,2018,3,26,17
03,2018,3,27,11
03,2018,3,28,13
03,2018,3,29,12
03,2018,3,30,4
03,2018,3,31,9
03,2018,4,1,14
03,2018,4,2,15
03,2018,4,3,17
03,2018,4,4,16
03,2018,4,5,13
03,2018,4,6,12
03,2018,4,7,14
03,2018,4,8,15
03,2018,4,9,19
03,2018,4,10,8
03,2018,4,11,12
03,2018,4,12,10
03,2018,4,13,10
03,2018,4,14,19
03,2018,4,15,15
03,2018,4,16,12
03,2018,4,17,18
03,2018,4,18,13
03,2018,4,19,6
03,2018,4,20,16
03,2018,4,21,19
03,2018,4,22,9
03,2018,4,23,6
03,2018,4,24,11
03,2018,4,25,12
03,2018,4,26,11
03,2018,4,27,19
03,2018,4,28,14
03,2018,4,29,12
03,2018,4,30,11
03,2018,5,1,9
03,2018,5,2,8
03,2018,5,3,11
03,2018,5,4,10
03,2018,5,5,10
03,2018,5,6,15
03,2018,5,7,10
03,2018,5,8,7
03,2018,5,9,8
03,2018,5,10,15
03,2018,5,11,15
03,2018,5,12,5
03,2018,5,13,8
03,2018,5,14,13
03,2018,5,15,8
03,2018,5,16,11
03,2018,5,17,8
03,2018,5,18,13
03,2018,5,19,8
03,2018,5,20,15
03,2018,5,21,18
03,2018,5,22,10
03,2018,5,23,5
03,2018,5,24,6
03,2018,5,25,14
03,2018,5,26,10
03,2018,5,27,10
03,2018,5,28,10
03,2018,5,29,9
03,2018,5,30,5
03,2018,5,31,9
03,2018,6,1,6
03,2018,6,2,12
03,2018,6,3,17
03,2018,6,4,14
03,2018,6,5,5
03,2018,6,6,8
03,2018,6,7,14
03,2018,6,8,12
03,2018,6,9,7
03,2018,6,10,12
03,2018,6,11,19
03,2018,6,12,12
03,2018,6,13,10
03,2018,6,14,15
03,2018,6,15,14
03,2018,6,16,11
03,2018,6,17,10
03,2018,6,18,6
03,2018,6,19,15
03,2018,6,20,14
03,2018,6,21,14
03,2018,6,22,14
03,2018,6,23,11
03,2018,6,24,10
03,2018,6,25,13
03,2018,6,26,7
03,2018,6,27,5
03,2018,6,28,8
03,2018,6,29,11
03,2018,6,30,12
03,2018,7,1,13
03,2018,7,2,11
03,2018,7,3,7
03,2018,7,4,9
03,2018,7,5,11
03,2018,7,6,16
03,2018,7,7,12
03,2018,7,8,12
03,2018,7,9,10
03,2018,7,10,15
03,2018,7,11,10
03,2018,7,12,10
03,2018,7,13,16
03,2018,7,14,11
03,2018,7,15,15
03,2018,7,16,12
03,2018,7,17,13
03,2018,7,18,7
03,2018,7,19,17
03,2018,7,20,14
03,2018,7,21,12
03,2018,7,22,11
03,2018,7,23,14
03,2018,7,24,11
03,2018,7,25,20
03,2018,7,26,10
03,2018,7,27,10
03,2018,7,28,7
03,2018,7,29,6
03,2018,7,30,11
03,2018,7,31,16
03,2018,8,1,8
03,2018,8,2,9
03,2018,8,3,10
03,2018,8,4,9
03,2018,8,5,9
03,2018,8,6,10
03,2018,8,7,13
03,2018,8,8,14
03,2018,8,9,12
03,2018,8,10,11
03,2018,8,11,10
03,2018,8,12,11
03,2018,8,13,9
03,2018,8,14,9
03,2018,8,15,7
03,2018,8,16,9
03,2018,8,17,8
03,2018,8,18,17
03,2018,8,19,10
03,2018,8,20,9
03,2018,8,21,11
03,2018,8,22,9
03,2018,8,23,12
03,2018,8,24,9
03,2018,8,25,11
03,2018,8,26,13
03,2018,8,27,21
03,2018,8,28,15
03,2018,8,29,18
03,2018,8,30,15
03,2018,8,31,8
03,2018,9,1,8
03,2018,9,2,10
03,2018,9,3,12
03,2018,9,4,4
03,2018,9,5,6
03,2018,9,6,15
03,2018,9,7,13
03,2018,9,8,12
03,2018,9,9,7
03,2018,9,10,8
03,2018,9,11,18
03,2018,9,12,11
03,2018,9,13,7
03,2018,9,14,10
03,2018,9,15,13
03,2018,9,16,10
03,2018,9,17,12
03,2018,9,18,8
03,2018,9,19,10
03,2018,9,20,9
03,2018,9,21,13
03,2018,9,22,10
03,2018,9,23,6
03,2018,9,24,12
03,2018,9,25,6
03,2018,9,26,14
03,2018,9,27,13
03,2018,9,28,14
03,2018,9,29,11
03,2018,9,30,9
03,2018,10,1,16
03,2018,10,2,13
03,2018,10,3,11
03,2018,10,4,12
03,2018,10,5,8
03,2018,10,6,12
03,2018,10,7,11
03,2018,10,8,12
03,2018,10,9,9
03,2018,10,10,6
03,2018,10,11,15
03,2018,10,12,8
03,2018,10,13,13
03,2018,10,14,15
03,2018,10,15,8
03,2018,10,16,10
03,2018,10,17,12
03,2018,10,18,9
03,2018,10,19,15
03,2018,10,20,8
03,2018,10,21,15
03,2018,10,22,13
03,2018,10,23,6
03,2018,10,24,11
03,2018,10,25,12
03,2018,10,26,9
03,2018,10,27,9
03,2018,10,28,9
03,2018,10,29,8
03,2018,10,30,7
03,2018,10,31,10
03,2018,11,1,13
03,2018,11,2,6
03,2018,11,3,9
03,2018,11,4,13
03,2018,11,5,14
03,2018,11,6,7
03,2018,11,7,10
03,2018,11,8,7
03,2018,11,9,12
03,2018,11,10,16
03,2018,11,11,18
03,2018,11,12,11
03,2018,11,13,12
03,2018,11,14,13
03,2018,11,15,16
03,2018,11,16,8
03,2018,11,17,13
03,2018,11,18,13
03,2018,11,19,13
03,2018,11,20,7
03,2018,11,21,8
03,2018,11,22,11
03,2018,11,23,12
03,2018,11,24,10
03,2018,11,25,12
03,2018,11,26,9
03,2018,11,27,20
03,2018,11,28,13
03,2018,11,29,8
03,2018,11,30,19
03,2018,12,1,12
03,2018,12,2,11
03,2018,12,3,16
03,2018,12,4,16
03,2018,12,5,16
03,2018,12,6,9
03,2018,12,7,8
03,2018,12,8,7
03,2018,12,9,12
03,2018,12,10,6
03,2018,12,11,8
03,2018,12,12,11
03,2018,12,13,14
03,2018,12,14,12
03,2018,12,15,8
03,2018,12,16,17
03,2018,12,17,16
03,2018,12,18,11
03,2018,12,19,10
03,2018,12,20,13
03,2018,12,21,17
03,2018,12,22,16
03,2018,12,23,11
03,2018,12,24,12
03,2018,12,25,9
03,2018,12,26,10
03,2018,12,27,9
03,2018,12,28,15
03,2018,12,29,7
03,2018,12,30,18
03,2018,12,31,7
03,2019,1,1,10
03,2019,1,2,18
03,2019,1,3,18
03,2019,1,4,18
03,2019,1,5,11
03,2019,1,6,7
03,2019,1,7,18
03,2019,1,8,18
03,2019,1,9,14
03,2019,1,10,16
03,2019,1,11,20
03,2019,1,12,14
03,2019,1,13,15
03,2019,1,14,17
03,2019,1,15,17
03,2019,1,16,15
03,2019,1,17,11
03,2019,1,18,14
03,2019,1,19,16
03,2019,1,20,12
03,2019,1,21,17
03,2019,1,22,8
03,2019,1,23,14
03,2019,1,24,15
03,2019,1,25,6
03,2019,1,26,19
03,2019,1,27,13
03,2019,1,28,10
03,2019,1,29,25
03,2019,1,30,10
03,2019,1,31,15
03,2019,2,1,15
03,2019,2,2,13
03,2019,2,3,16
03,2019,2,4,10
03,2019,2,5,16
03,2019,2,6,19
03,2019,2,7,20
03,2019,2,8,17
03,2019,2,9,18
03,2019,2,10,16
03,2019,2,11,19
03,2019,2,12,10
03,2019,2,13,18
03,2019,2,14,12
03,2019,2,15,11
03,2019,2,16,19
03,2019,2,17,13
03,2019,2,18,10
03,2019,2,19,11
03,2019,2,20,18
03,2019,2,21,19
03,2019,2,22,19
03,2019,2,23,17
03,2019,2,24,13
03,2019,2,25,15
03,2019,2,26,13
03,2019,2,27,14
03,2019,2,28,17
03,2019,3,1,19
03,2019,3,2,15
03,2019,3,3,13
03,2019,3,4,13
03,2019,3,5,16
03,2019,3,6,11
03,2019,3,7,20
03,2019,3,8,10
03,2019,3,9,16
03,2019,3,10,12
03,2019,3,11,22
03,2019,3,12,10
03,2019,3,13,16
03,2019,3,14,17
03,2019,3,15,16
03,2019,3,16,17
03,2019,3,17,17
03,2019,3,18,10
03,2019,3,19,22
03,2019,3,20,13
03,2019,3,21,17
03,2019,3,22,8
03,2019,3,23,13
03,2019,3,24,15
03,2019,3,25,10
03,2019,3,26,16
03,2019,3,27,12
03,2019,3,28,10
03,2019,3,29,10
03,2019,3,30,10
03,2019,3,31,15
03,2019,4,1,13
03,2019,4,2,14
03,2019,4,3,14
03,2019,4,4,14
03,2019,4,5,13
03,2019,4,6,8
03,2019,4,7,10
03,2019,4,8,13
03,2019,4,9,14
03,2019,4,10,9
03,2019,4,11,12
03,2019,4,12,14
03,2019,4,13,10
03,2019,4,14,10
03,2019,4,15,9
03,2019,4,16,8
03,2019,4,17,11
03,2019,4,18,10
03,2019,4,19,14
03,2019,4,20,12
03,2019,4,21,8
03,2019,4,22,14
03,2019,4,23,12
03,2019,4,24,16
03,2019,4,25,10
03,2019,4,26,7
03,2019,4,27,10
03,2019,4,28,5
03,2019,4,29,11
03,2019,4,30,14
03,2019,5,1,10
03,2019,5,2,10
03,2019,5,3,10
03,2019,5,4,19
03,2019,5,5,11
03,2019,5,6,16
03,2019,5,7,13
03,2019,5,8,11
03,2019,5,9,11
03,2019,5,10,14
03,2019,5,11,7
03,2019,5,12,6
03,2019,5,13,10
03,2019,5,14,18
03,2019,5,15,17
03,2019,5,16,13
03,2019,5,17,8
03,2019,5,18,10
03,2019,5,19,13
03,2019,5,20,15
03,2019,5,21,6
03,2019,5,22,12
03,2019,5,23,19
03,2019,5,24,19
03,2019,5,25,5
03,2019,5,26,9
03,2019,5,27,5
03,2019,5,28,13
03,2019,5,29,14
03,2019,5,30,14
03,2019,5,31,6
03,2019,6,1,12
03,2019,6,2,15
03,2019,6,3,16
03,2019,6,4,8
03,2019,6,5,9
03,2019,6,6,10
03,2019,6,7,11
03,2019,6,8,9
03,2019,6,9,9
03,2019,6,10,10
03,2019,6,11,11
03,2019,6,12,8
03,2019,6,13,7
03,2019,6,14,12
03,2019,6,15,11
03,2019,6,16,10
03,2019,6,17,6
03,2019,6,18,13
03,2019,6,19,15
03,2019,6,20,13
03,2019,6,21,11
03,2019,6,22,10
03,2019,6,23,15
03,2019,6,24,12
03,2019,6,25,14
03,2019,6,26,11
03,2019,6,27,14
03,2019,6,28,9
03,2019,6,29,13
03,2019,6,30,13
03,2019,7,1,11
03,2019,7,2,12
03,2019,7,3,3
03,2019,7,4,11
03,2019,7,5,6
03,2019,7,6,13
03,2019,7,7,18
03,2019,7,8,15
03,2019,7,9,11
03,2019,7,10,13
03,2019,7,11,10
03,2019,7,12,9
03,2019,7,13,11
03,2019,7,14,15
03,2019,7,15,8
03,2019,7,16,7
03,2019,7,17,7
03,2019,7,18,16
03,2019,7,19,8
03,2019,7,20,9
03,2019,7,21,11
03,2019,7,22,7
03,2019,7,23,6
03,2019,7,24,19
03,2019,7,25,11
03,2019,7,26,17
03,2019,7,27,8
03,2019,7,28,10
03,2019,7,29,7
03,2019,7,30,7
03,2019,7,31,5
03,2019,8,1,5
03,2019,8,2,11
03,2019,8,3,8
03,2019,8,4,14
03,2019,8,5,5
03,2019,8,6,12
03,2019,8,7,5
03,2019,8,8,10
03,2019,8,9,6
03,2019,8,10,15
03,2019,8,11,13
03,2019,8,12,17
03,2019,8,13,11
03,2019,8,14,11
03,2019,8,15,10
03,2019,8,16,10
03,2019,8,17,13
03,2019,8,18,10
03,2019,8,19,9
03,2019,8,20,9
03,2019,8,21,15
03,2019,8,22,17
03,2019,8,23,14
03,2019,8,24,17
03,2019,8,25,7
03,2019,8,26,22
03,2019,8,27,12
03,2019,8,28,9
03,2019,8,29,15
03,2019,8,30,7
03,2019,8,31,5
03,2019,9,1,9
03,2019,9,2,18
03,2019,9,3,9
03,2019,9,4,9
03,2019,9,5,13
03,2019,9,6,6
03,2019,9,7,12
03,2019,9,8,8
03,2019,9,9,7
03,2019,9,10,9
03,2019,9,11,15
03,2019,9,12,9
03,2019,9,13,11
03,2019,9,14,9
03,2019,9,15,12
03,2019,9,16,9
03,2019,9,17,14
03,2019,9,18,10
03,2019,9,19,10
03,2019,9,20,17
03,2019,9,21,13
03,2019,9,22,15
03,2019,9,23,9
03,2019,9,24,14
03,2019,9,25,10
03,2019,9,26,14
03,2019,9,27,12
03,2019,9,28,12
03,2019,9,29,7
03,2019,9,30,12
03,2019,10,1,12
03,2019,10,2,12
03,2019,10,3,8
03,2019,10,4,14
03,2019,10,5,10
03,2019,10,6,9
03,2019,10,7,11
03,2019,10,8,6
03,2019,10,9,11
03,2019,10,10,12
03,2019,10,11,18
03,2019,10,12,7
03,2019,10,13,13
03,2019,10,14,12
03,2019,10,15,13
03,2019,10,16,12
03,2019,10,17,7
03,2019,10,18,11
03,2019,10,19,9
03,2019,10,20,10
03,2019,10,21,11
03,2019,10,22,12
03,2019,10,23,10
03,2019,10,24,14
03,2019,10,25,15
03,2019,10,26,10
03,2019,10,27,11
03,2019,10,28,14
03,2019,10,29,7
03,2019,10,30,8
03,2019,10,31,12
03,2019,11,1,9
03,2019,11,2,11
03,2019,11,3,13
03,2019,11,4,18
03,2019,11,5,11
03,2019,11,6,14
03,2019,11,7,4
03,2019,11,8,13
03,2019,11,9,23
03,2019,11,10,12
03,2019,11,11,11
03,2019,11,12,13
03,2019,11,13,11
03,2019,11,14,11
03,2019,11,15,13
03,2019,11,16,17
03,2019,11,17,9
03,2019,11,18,17
03,2019,11,19,13
03,2019,11,20,14
03,2019,11,21,13
03,2019,11,22,14
03,2019,11,23,10
03,2019,11,24,13
03,2019,11,25,4
03,2019,11,26,19
03,2019,11,27,12
03,2019,11,28,13
03,2019,11,29,12
03,2019,11,30,12
03,2019,12,1,15
03,2019,12,2,9
03,2019,12,3,13
03,2019,12,4,16
03,2019,12,5,15
03,2019,12,6,15
03,2019,12,7,17
03,2019,12,8,15
03,2019,12,9,10
03,2019,12,10,8
03,2019,12,11,14
03,2019,12,12,14
03,2019,12,13,13
03,2019,12,14,11
03,2019,12,15,10
03,2019,12,16,15
03,2019,12,17,12
03,2019,12,18,10
03,2019,12,19,12
03,2019,12,20,15
03,2019,12,21,12
03,2019,12,22,12
03,2019,12,23,6
03,2019,12,24,16
03,2019,12,25,13
03,2019,12,26,10
03,2019,12,27,13
03,2019,12,28,8
03,2019,12,29,15
03,2019,12,30,14
03,2019,12,31,7
04,2018,1,1,5
04,2018,1,2,10
04,2018,1,3,10
04,2018,1,4,2
04,2018,1,5,10
04,2018,1,6,10
04,2018,1,7,8
04,2018,1,8,7
04,2018,1,9,6
04,2018,1,10,5
04,2018,1,11,6
04,2018,1,12,6
04,2018,1,13,6
04,2018,1,14,8
04,2018,1,15,6
04,2018,1,16,6
04,2018,1,17,7
04,2018,1,18,1
04,2018,1,19,7
04,2018,1,20,8
04,2018,1,21,8
04,2018,1,22,6
04,2018,1,23,6
04,2018,1,24,4
04,2018,1,25,13
04,2018,1,26,3
04,2018,1,27,5
04,2018,1,28,4
04,2018,1,29,5
04,2018,1,30,8
04,2018,1,31,3
04,2018,2,1,5
04,2018,2,2,7
04,2018,2,3,5
04,2018,2,4,12
04,2018,2,5,7
04,2018,2,6,4
04,2018,2,7,5
04,2018,2,8,7
04,2018,2,9,6
04,2018,2,10,3
04,2018,2,11,7
04,2018,2,12,6
04,2018,2,13,7
04,2018,2,14,5
04,2018,2,15,13
04,2018,2,16,10
04,2018,2,17,7
04,2018,2,18,7
04,2018,2,19,7
04,2018,2,20,5
04,2018,2,21,7
04,2018,2,22,11
04,2018,2,23,5
04,2018,2,24,12
04,2018,2,25,8
04,2018,2,26,6
04,2018,2,27,8
04,2018,2,28,7
04,2018,3,1,10
04,2018,3,2,10
04,2018,3,3,5
04,2018,3,4,8
04,2018,3,5,5
04,2018,3,6,10
04,2018,3,7,7
04,2018,3,8,7
04,2018,3,9,12
04,2018,3,10,9
04,2018,3,11,8
04,2018,3,12,4
04,2018,3,13,12
04,2018,3,14,7
04,2018,3,15,7
04,2018,3,16,5
04,2018,3,17,8
04,2018,3,18,4
04,2018,3,19,7
04,2018,3,20,7
04,2018,3,21,3
04,2018,3,22,4
04,2018,3,23,2
04,2018,3,24,4
04,2018,3,25,8
04,2018,3,26,10
04,2018,3,27,7
04,2018,3,28,11
04,2018,3,29,7
04,2018,3,30,7
04,2018,3,31,8
04,2018,4,1,6
04,2018,4,2,6
04,2018,4,3,7
04,2018,4,4,6
04,2018,4,5,4
04,2018,4,6,7
04,2018,4,7,7
04,2018,4,8,10
04,2018,4,9,6
04,2018,4,10,5
04,2018,4,11,4
04,2018,4,12,3
04,2018,4,13,8
04,2018,4,14,2
04,2018,4,15,4
04,2018,4,16,7
04,2018,4,17,5
04,2018,4,18,8
04,2018,4,19,3
04,2018,4,20,5
04,2018,4,21,9
04,2018,4,22,4
04,2018,4,23,4
04,2018,4,24,10
04,2018,4,25,8
04,2018,4,26,8
04,2018,4,27,7
04,2018,4,28,6
04,2018,4,29,4
04,2018,4,30,6
04,2018,5,1,4
04,2018,5,2,3
04,2018,5,3,5
04,2018,5,4,5
04,2018,5,5,3
04,2018,5,6,2
04,2018,5,7,5
04,2018,5,8,6
04,2018,5,9,3
04,2018,5,10,4
04,2018,5,11,4
04,2018,5,12,8
04,2018,5,13,2
04,2018,5,14,8
04,2018,5,15,2
04,2018,5,16,2
04,2018,5,18,3
04,2018,5,19,6
04,2018,5,20,4
04,2018,5,21,2
04,2018,5,22,4
04,2018,5,23,3
04,2018,5,24,5
04,2018,5,25,4
04,2018,5,26,5
04,2018,5,27,3
04,2018,5,28,3
04,2018,5,29,4
04,2018,5,30,5
04,2018,5,31,6
04,2018,6,1,3
04,2018,6,2,5
04,2018,6,3,10
04,2018,6,4,3
04,2018,6,5,2
04,2018,6,6,4
04,2018,6,7,2
04,2018,6,8,7
04,2018,6,9,3
04,2018,6,10,3
04,2018,6,11,9
04,2018,6,12,4
04,2018,6,13,6
04,2018,6,14,6
04,2018,6,15,3
04,2018,6,16,6
04,2018,6,17,7
04,2018,6,18,4
04,2018,6,19,2
04,2018,6,20,2
04,2018,6,21,5
04,2018,6,22,6
04,2018,6,23,5
04,2018,6,24,5
04,2018,6,25,5
04,2018,6,26,5
04,2018,6,27,4
04,2018,6,28,6
04,2018,6,29,7
04,2018,6,30,4
04,2018,7,1,7
04,2018,7,2,6
04,2018,7,3,7
04,2018,7,4,2
04,2018,7,5,9
04,2018,7,6,4
04,2018,7,7,3
04,2018,7,8,5
04,2018,7,9,3
04,2018,7,10,3
04,2018,7,11,2
04,2018,7,12,5
04,2018,7,13,6
04,2018,7,14,4
04,2018,7,15,5
04,2018,7,16,5
04,2018,7,17,2
04,2018,7,18,5
04,2018,7,19,7
04,2018,7,20,7
04,2018,7,21,4
04,2018,7,22,1
04,2018,7,23,2
04,2018,7,24,4
04,2018,7,25,2
04,2018,7,26,8
04,2018,7,27,6
04,2018,7,28,7
04,2018,7,29,4
04,2018,7,30,5
04,2018,7,31,3
04,2018,8,1,3
04,2018,8,2,7
04,2018,8,3,3
04,2018,8,4,3
04,2018,8,5,4
04,2018,8,6,3
04,2018,8,7,2
04,2018,8,8,5
04,2018,8,9,6
04,2018,8,10,5
04,2018,8,11,6
04,2018,8,12,3
04,2018,8,13,2
04,2018,8,14,5
04,2018,8,15,4
04,2018,8,16,4
04,2018,8,17,4
04,2018,8,18,1
04,2018,8,19,3
04,2018,8,20,7
04,2018,8,21,6
04,2018,8,22,3
04,2018,8,23,6
04,2018,8,24,4
04,2018,8,25,2
04,2018,8,26,5
04,2018,8,27,7
04,2018,8,28,2
04,2018,8,29,2
04,2018,8,30,6
04,2018,8,31,2
04,2018,9,1,8
04,2018,9,2,3
04,2018,9,3,4
04,2018,9,4,3
04,2018,9,5,9
04,2018,9,6,1
04,2018,9,8,3
04,2018,9,9,5
04,2018,9,10,4
04,2018,9,11,5
04,2018,9,12,5
04,2018,9,13,1
04,2018,9,14,6
04,2018,9,15,5
04,2018,9,16,6
04,2018,9,17,5
04,2018,9,18,4
04,2018,9,19,3
04,2018,9,20,2
04,2018,9,21,5
04,2018,9,22,8
04,2018,9,23,4
04,2018,9,24,3
04,2018,9,25,2
04,2018,9,27,6
04,2018,9,28,2
04,2018,9,29,5
04,2018,9,30,2
04,2018,10,1,6
04,2018,10,2,6
04,2018,10,3,3
04,2018,10,4,3
04,2018,10,5,5
04,2018,10,6,7
04,2018,10,7,6
04,2018,10,8,5
04,2018,10,9,1
04,2018,10,10,3
04,2018,10,11,2
04,2018,10,12,6
04,2018,10,13,4
04,2018,10,14,5
04,2018,10,15,6
04,2018,10,16,9
04,2018,10,17,7
04,2018,10,18,6
04,2018,10,19,2
04,2018,10,20,7
04,2018,10,21,2
04,2018,10,22,2
04,2018,10,23,5
04,2018,10,24,3
04,2018,10,25,9
04,2018,10,26,5
04,2018,10,27,12
04,2018,10,28,5
04,2018,10,29,3
04,2018,10,30,5
04,2018,10,31,3
04,2018,11,1,14
04,2018,11,2,3
04,2018,11,3,10
04,2018,11,4,5
04,2018,11,5,5
04,2018,11,6,6
04,2018,11,7,5
04,2018,11,8,2
04,2018,11,9,4
04,2018,11,10,6
04,2018,11,11,6
04,2018,11,12,5
04,2018,11,13,5
04,2018,11,14,8
04,2018,11,15,6
04,2018,11,16,3
04,2018,11,17,3
04,2018,11,18,7
04,2018,11,19,5
04,2018,11,20,3
04,2018,11,21,3
04,2018,11,22,3
04,2018,11,23,8
04,2018,11,24,3
04,2018,11,25,4
04,2018,11,26,5
04,2018,11,27,3
04,2018,11,28,6
04,2018,11,29,11
04,2018,11,30,2
04,2018,12,1,8
04,2018,12,2,6
04,2018,12,3,12
04,2018,12,4,7
04,2018,12,5,5
04,2018,12,6,8
04,2018,12,7,4
04,2018,12,8,9
